,ts,fax,fay,faz
0,2475011300000,-0.0388625003397,-0.0193148292601,0.221953392029
1,2475021300000,-0.181409195065,-0.0442238710821,0.266695022583
2,2475031300000,-0.0765906199813,-0.120893158019,0.0703325271606
3,2475051300000,0.0496039874852,-0.0772007778287,-0.17719078064
4,2475061300000,-0.117778390646,-0.0580180436373,-0.0249433517456
5,2475071300000,-0.029186764732,-0.0487672463059,-0.05251121521
6,2475081300000,-0.0500359646976,-0.0199339408427,0.294521331787
7,2475101300000,0.0559962652624,-0.0619708150625,0.320941925049
8,2475111300000,0.0214763507247,-0.0668031126261,0.326360702515
9,2475121300000,-0.025679115206,0.0136342626065,0.328809738159
10,2475131300000,-0.0143481930718,-0.0459781773388,0.373523712158
11,2475151300000,0.0211813095957,-0.083543330431,0.397484779358
12,2475161300000,-0.107328057289,-0.0631797909737,0.343563079834
13,2475171300000,0.0285767856985,-0.0295995436609,0.130100250244
14,2475181300000,-0.139096453786,0.00543626397848,0.136644363403
15,2475201300000,-0.11173465848,-0.0706312209368,0.120851516724
16,2475211300000,-0.09202863276,-0.0620040930808,0.17852306366
17,2475221300000,-0.119941286743,-0.0657945647836,0.189599990845
18,2475241300000,-0.0422131083906,-0.0389033742249,0.368768692017
19,2475251300000,0.0773029178381,0.0115330731496,0.316555023193
20,2475261300000,0.0705216899514,-0.14527694881,0.226800918579
21,2475271300000,0.119873069227,-0.0502202771604,0.17067527771
22,2475291300000,0.258271455765,-0.140588611364,0.196040153503
23,2475301300000,0.348461568356,0.0398056395352,0.201504707336
24,2475311300000,0.158070847392,-0.117153055966,0.165751457214
25,2475321300000,0.153314217925,-0.0715801343322,-0.0819778442383
26,2475341300000,0.0162129849195,-0.0303448028862,-0.217155456543
27,2475351300000,-0.0397096127272,0.00885816477239,-0.252474784851
28,2475361300000,-0.00263570528477,-0.00511850323528,-0.133309364319
29,2475371300000,-0.287236005068,-0.0886123329401,-0.00075626373291
30,2475391300000,-0.0038879935164,-0.0236194990575,-0.158737182617
31,2475401300000,0.0159743521363,-0.160081207752,-0.114339828491
32,2475411300000,-0.0121654327959,0.00130281259771,0.0507183074951
33,2475421300000,0.0637140423059,-0.0292863659561,0.311905860901
34,2475441300000,0.00143468019087,-0.156182304025,0.197504997253
35,2475451300000,-0.106484793127,-0.098401248455,0.00349998474121
36,2475461300000,-0.108210220933,-0.131149053574,0.302878379822
37,2475481300000,0.0924151539803,-0.136229097843,0.210099220276
38,2475491300000,0.143096417189,-0.0306122582406,0.211369514465
39,2475501300000,-0.0883847624063,-0.12620511651,0.342937469482
40,2475511300000,-0.177263990045,0.000399254175136,0.00850009918213
41,2475531300000,-0.0108143053949,0.252292811871,0.278340339661
42,2475541300000,-0.18160931766,-0.339853227139,0.198841094971
43,2475551300000,-0.256423383951,0.0611028037965,0.231698989868
44,2475561300000,-0.137742757797,0.13576669991,0.185358047485
45,2475581300000,-0.144380450249,0.0542362630367,0.23101234436
46,2475591300000,0.155471965671,-0.138007074594,0.372570037842
47,2475601300000,0.013718825765,-0.241644725204,0.459586143494
48,2475611300000,0.129552900791,-0.0148512395099,0.124082565308
49,2475631300000,-0.148682326078,-0.11272265017,0.198754310608
50,2475641300000,-0.0824755355716,-0.0637529268861,0.0373163223267
51,2475651300000,-0.00926628429443,-0.083993062377,-0.0562324523926
52,2475671300000,0.0554215051234,0.212883621454,-0.0285987854004
53,2475681300000,-0.068203933537,0.13667884469,-0.0213851928711
54,2475691300000,0.0597585700452,0.0620096735656,-0.0481033325195
55,2475701300000,-0.0381216853857,-0.035472869873,-0.039192199707
56,2475721300000,-0.256809443235,0.0233173519373,-0.195837974548
57,2475731300000,0.0252620112151,-0.179162889719,-0.0637311935425
58,2475741300000,0.174517139792,-0.0195132512599,0.0556316375732
59,2475751300000,-0.0464196652174,-0.0833979249001,0.209451675415
60,2475771300000,0.0740324109793,-0.0608985908329,0.10381603241
61,2475781300000,-0.133283808827,-0.215173095465,0.303129196167
62,2475791300000,-0.281893342733,0.0663717091084,0.252531051636
63,2475801300000,-0.412120938301,-0.162091553211,-0.0723361968994
64,2475821300000,-0.254195362329,-0.0288844164461,-0.28542804718
65,2475831300000,-0.154599502683,-0.120753921568,-0.125373840332
66,2475841300000,-0.0369525812566,-0.0237080827355,-0.16291809082
67,2475851300000,-0.148330152035,-0.31953150034,0.0235052108765
68,2475871300000,-0.00956957321614,-0.141032427549,-0.0214624404907
69,2475881300000,0.0740844458342,-0.102040529251,-0.0524759292603
70,2475891300000,-0.0535117648542,-0.185919478536,0.21882724762
71,2475911300000,0.117560788989,-0.222689837217,0.351640701294
72,2475921300000,0.0905892550945,-0.120675846934,0.320113182068
73,2475931300000,0.217681467533,0.461720108986,-0.0194749832153
74,2475941300000,0.245619431138,0.0355073399842,-0.0968856811523
75,2475961300000,0.352995157242,-0.0905416160822,0.046558380127
76,2475971300000,-0.151157721877,-0.511095881462,0.0732507705688
77,2475981300000,0.175948888063,-0.109367586672,0.076997756958
78,2475991300000,0.0293840505183,0.0331018269062,0.216724395752
79,2476011300000,0.230891928077,0.0323150344193,0.126107215881
80,2476021300000,0.132168874145,0.156492069364,0.0309152603149
81,2476031300000,-0.0288758948445,0.0603745505214,0.133115768433
82,2476041300000,-0.196080610156,-0.166900858283,-0.00528621673584
83,2476061300000,-0.0858645215631,-0.0107362186536,-0.0149383544922
84,2476071300000,-0.0456287786365,-0.201053410769,0.108050346375
85,2476081300000,0.044301211834,0.0958474203944,0.0202035903931
86,2476101300000,0.108351945877,0.123309366405,0.0318307876587
87,2476111300000,0.0468192175031,-0.0104138385504,0.0277147293091
88,2476121300000,0.0239876341075,-0.0378263778985,0.135391235352
89,2476131300000,-0.0566532760859,-0.0947146117687,0.180023193359
90,2476151300000,0.118397191167,-0.145725041628,0.0485010147095
91,2476161300000,0.0319090746343,-0.104147545993,-0.0672235488892
92,2476171300000,-0.0860672369599,-0.140037670732,-0.209473609924
93,2476181300000,-0.107275150716,-0.038676135242,-0.158664703369
94,2476201300000,-0.126061052084,0.00307161314413,-0.0962314605713
95,2476211300000,-0.139783665538,-0.104337729514,-0.0345640182495
96,2476221300000,-0.0635377392173,-0.0608152374625,0.191320419312
97,2476231300000,0.0684707164764,-0.0301702413708,0.322355270386
98,2476251300000,0.162135690451,-0.100593842566,0.270530700684
99,2476261300000,0.175182372332,-0.0677711889148,0.244306564331
100,2476271300000,-0.0109759569168,-0.16178253293,0.241205215454
101,2476291300000,0.094173386693,-0.143683105707,0.173547744751
102,2476301300000,0.177668109536,-0.0458093956113,0.0724296569824
103,2476311300000,0.00791706331074,-0.0780644118786,0.00827121734619
104,2476321300000,0.0137759167701,-0.177169144154,-0.412275314331
105,2476341300000,-0.0801610201597,-0.104261308908,-0.729353904724
106,2476351300000,-0.0660548061132,-0.0501893572509,-0.545119285583
107,2476361300000,-0.227346777916,-0.045741867274,-0.438488006592
108,2476371300000,0.042916316539,-0.0047460179776,-0.399765968323
109,2476391300000,-0.0105290217325,-0.144294500351,-0.221803665161
110,2476401300000,0.061097946018,0.138457939029,-0.0710039138794
111,2476411300000,-0.0571762807667,0.0121415639296,0.1403465271
112,2476421300000,0.125701591372,-0.00852130074054,-0.166860580444
113,2476441300000,0.102968797088,-0.156711488962,-0.144067764282
114,2476451300000,0.122661910951,-0.0681206807494,-0.35903263092
115,2476461300000,-0.0315847955644,0.14229978621,-0.229368209839
116,2476471300000,-0.381622850895,-0.0756468772888,-0.246392250061
117,2476491300000,-0.230376958847,0.0125748394057,-0.283299446106
118,2476501300000,-0.246249586344,-0.0415370464325,-0.146938323975
119,2476511300000,-0.0727900862694,-0.261079400778,0.147932052612
120,2476531300000,0.0953402966261,-0.136953368783,0.0353088378906
121,2476541300000,0.0154288765043,-0.271359920502,-0.261910438538
122,2476551300000,0.165289565921,0.0435529127717,-0.228610992432
123,2476561300000,0.0612729638815,-0.0718165561557,-0.0359325408936
124,2476581300000,0.0244902502745,-0.14839284122,0.155856132507
125,2476591300000,-0.0381137542427,-0.105836756527,0.146886825562
126,2476601300000,-0.184476405382,-0.242694288492,0.193606376648
127,2476611300000,-0.167591616511,-0.0558925569057,0.137015342712
128,2476631300000,-0.127949282527,0.0814273953438,0.0606565475464
129,2476641300000,-0.126334875822,-0.14150595665,-0.345717430115
130,2476651300000,-0.171419098973,0.00335703114979,-0.549221038818
131,2476661300000,-0.124460540712,-0.411796987057,-0.112577438354
132,2476681300000,-0.0330420061946,-0.437832564116,-0.752704620361
133,2476691300000,0.0646568983793,0.395781069994,0.16674041748
134,2476701300000,0.112770482898,0.918461561203,-0.391046524048
135,2476721300000,-0.0687215253711,-0.629556179047,0.743444442749
