,ts,fax,fay,faz
0,268531300000,0.185835897923,-0.0208764113486,0.0964670181274
1,268541300000,0.0266346205026,-0.119326449931,-0.120966911316
2,268551300000,-0.219243854284,-0.220098927617,-0.28532409668
3,268571300000,-0.34141600132,-0.310286462307,-0.475183486938
4,268581300000,-0.387002050877,-0.290764898062,-0.499636650085
5,268591300000,-0.378493070602,-0.321458846331,-0.409039497375
6,268601300000,-0.37256231904,-0.414603888988,-0.202914237976
7,268621300000,-0.176070377231,-0.508193790913,0.450519561768
8,268631300000,-0.0189317278564,-0.41097253561,0.597725868225
9,268641300000,-0.122956559062,-0.225180998445,0.478133201599
10,268651300000,-0.310140252113,0.142793670297,0.0416193008423
11,268671300000,-0.33451461792,0.13069562614,-0.546654701233
12,268681300000,-0.243206650019,0.202189520001,-0.543563842773
13,268691300000,-0.100227534771,0.134631335735,-0.38077545166
14,268701300000,0.154768958688,0.119338184595,-0.0641918182373
15,268721300000,0.342397242785,0.0485526397824,0.384512901306
16,268731300000,0.418395638466,0.0603668838739,0.396228790283
17,268741300000,0.324840933084,0.151590764523,0.238765716553
18,268761300000,0.207414358854,0.476821094751,-0.341341972351
19,268771300000,0.17493788898,0.507296085358,-0.511284828186
20,268781300000,0.221114441752,0.46525016427,-0.493483543396
21,268791300000,0.288625150919,0.399073541164,-0.261686325073
22,268811300000,0.382282555103,0.080375559628,0.435683250427
23,268821300000,0.394329994917,-0.199355363846,0.759154319763
24,268831300000,0.430494070053,-0.188778668642,0.845396995544
25,268841300000,0.227580845356,-0.116192594171,0.523617744446
26,268861300000,-0.0244639292359,-0.00910214148462,-0.211136817932
27,268871300000,-0.122959472239,0.0604338943958,-0.497611999512
28,268881300000,-0.0918240100145,0.0578377842903,-0.511296272278
29,268891300000,0.0348988994956,0.165967673063,-0.424456596375
30,268911300000,0.05090463534,0.2673355937,-0.227968215942
31,268921300000,0.0963029414415,-0.0338207483292,0.08482837677
32,268931300000,0.202278763056,-0.0963040590286,0.4164686203
33,268941300000,0.153319135308,0.0243545044214,0.537263870239
34,268961300000,-0.000794389052317,0.0343813337386,0.233563423157
35,268971300000,-0.0612408928573,0.143485859036,-0.0220060348511
36,268981300000,-0.100256852806,0.20846426487,-0.0656633377075
37,269001300000,0.0513581112027,0.246700182557,-0.109719276428
38,269011300000,0.132335588336,0.215837776661,-0.119824409485
39,269021300000,0.198930680752,0.252425253391,-0.103469848633
40,269031300000,0.231853291392,0.368912398815,-0.052906036377
