,ts,fax,fay,faz
0,1027991300000,-0.00701169390231,0.00562543421984,-0.0145578384399
1,1028001300000,-0.00844012573361,0.0173502434045,-0.0196762084961
2,1028021300000,-0.00745517527685,0.0206109564751,-0.013201713562
3,1028031300000,-0.000662699574605,0.0197880212218,-0.0150260925293
4,1028041300000,-0.00391717208549,0.0104096792638,0.0106439590454
5,1028051300000,0.012530900538,-0.00442071026191,0.000912666320801
6,1028071300000,-0.0129296500236,0.0169100426137,-0.000422477722168
7,1028081300000,0.0227241404355,0.00765985157341,-0.017822265625
8,1028091300000,0.0246884878725,0.0275049451739,-0.0159425735474
9,1028101300000,0.00176461052615,0.0228004883975,-0.00993824005127
10,1028121300000,-0.0168175306171,-0.00261482340284,-0.000917434692383
11,1028131300000,-0.0146419163793,-0.000443258613814,-0.00576591491699
12,1028141300000,-0.00693692360073,-0.0151388365775,0.0127925872803
13,1028161300000,-0.00635551754385,-0.00244392734021,0.01003074646
14,1028171300000,-0.00284045236185,0.00755489384755,-0.025465965271
15,1028181300000,-0.00034912081901,-0.005141322501,-0.00990104675293
16,1028191300000,-0.00178647681605,0.000864663161337,0.0126571655273
17,1028211300000,0.00115063390695,0.00176811881829,0.0223045349121
18,1028221300000,0.0262194015086,-0.0210690367967,0.006667137146
19,1028231300000,0.00262627261691,-0.0136510748416,-6.67572021484e-06
20,1028241300000,-0.0246228389442,-0.0158600416034,-0.0119543075562
21,1028261300000,-0.0093412771821,-0.0286033581942,-0.0123243331909
22,1028271300000,0.0171897765249,-0.00366076268256,-0.0273790359497
23,1028281300000,-0.00296985334717,0.0196851417422,-0.0462961196899
24,1028291300000,0.0297395884991,0.0616504587233,-0.0222511291504
25,1028311300000,0.00338296638802,0.0221709925681,-0.0267200469971
26,1028321300000,0.00139725941699,-0.0163790341467,-0.0163011550903
27,1028331300000,-0.0233992170542,-0.0258187931031,0.0089225769043
28,1028341300000,0.0029105246067,-0.0173489227891,3.0517578125e-05
29,1028361300000,0.0123813860118,-0.0100715961307,-0.0180654525757
30,1028371300000,0.00215007923543,0.00972607452422,-0.026123046875
31,1028381300000,0.00970448739827,0.0106594664976,-0.00571155548096
32,1028401300000,-0.00573134981096,-0.00253346958198,-0.00584411621094
33,1028411300000,0.00504809059203,0.000812413054518,-6.48498535156e-05
34,1028421300000,0.0047119022347,0.00827576778829,0.0158853530884
35,1028431300000,0.0162287596613,-0.0251169316471,-0.00472068786621
36,1028451300000,-0.0166445299983,0.00939298886806,-0.0163516998291
37,1028461300000,-0.0136223565787,0.0229964219034,-0.0275163650513
38,1028471300000,-0.000496736902278,0.036775726825,-0.0167741775513
39,1028481300000,-0.00257246615365,0.00953158736229,-0.017767906189
40,1028501300000,0.0037102366332,-0.017491877079,0.00519847869873
41,1028511300000,-0.0120811350644,-0.0168565362692,0.00821495056152
42,1028521300000,-0.00711424928159,-0.0322624333203,0.00110530853271
43,1028541300000,-0.0136895021424,0.0236726589501,-0.0028657913208
44,1028551300000,0.000616691890173,0.0107753127813,-0.0310115814209
45,1028561300000,0.0214600004256,0.0191583130509,-0.019006729126
46,1028571300000,-0.000501454633195,-0.00669950991869,-0.00777339935303
47,1028591300000,0.0150179006159,-0.0132734728977,0.00360774993896
48,1028601300000,-0.0111414380372,-0.0344927124679,0.00977516174316
49,1028611300000,0.00589517643675,-0.00952161103487,-0.00406169891357
50,1028621300000,-0.00189328601118,0.00624716281891,-0.00524425506592
51,1028641300000,-0.0100998254493,0.0185971930623,-0.00857925415039
52,1028651300000,-0.0155440680683,-0.00154801236931,-0.0267601013184
53,1028661300000,0.0111999269575,-0.00410389062017,-0.0165405273438
54,1028671300000,0.0182179808617,-0.0121598057449,0.00538158416748
55,1028691300000,0.00761430850253,-0.0181214492768,-0.00403785705566
56,1028701300000,-0.0193086117506,0.000294321216643,-0.0061559677124
57,1028711300000,-0.000758883310482,-0.00475619034842,-0.0119762420654
58,1028721300000,-0.0162362456322,0.0160213708878,-0.0194473266602
59,1028741300000,0.00568666635081,-0.00870010070503,0.00303840637207
60,1028751300000,0.0254637300968,0.0119135305285,-0.0117216110229
61,1028761300000,0.0193927958608,0.00206195097417,-0.000180244445801
62,1028771300000,0.0185639727861,-0.0125359538943,-0.00661468505859
63,1028791300000,-0.00651107821614,0.00493372045457,-0.00844764709473
64,1028801300000,-0.0144061008468,0.0165918562561,-0.0116119384766
65,1028811300000,-0.0317653901875,0.00165677338373,-0.0111131668091
66,1028831300000,-0.00429438846186,-0.0190131608397,0.00407600402832
67,1028841300000,0.00120904494543,-0.00547386147082,-0.0157489776611
68,1028851300000,0.0223807971925,0.00457627978176,-0.00555801391602
69,1028861300000,0.00714604184031,-0.00126829696819,-0.0091724395752
70,1028881300000,-0.0110820410773,0.00629829009995,-0.015115737915
71,1028891300000,-0.0173639189452,0.0153023637831,-0.0149183273315
72,1028901300000,-0.00109709077515,0.0204383283854,-0.0120420455933
73,1028911300000,-0.00901792012155,0.000563223147765,-0.0120029449463
74,1028931300000,0.00592099595815,-0.0152877913788,0.000321388244629
75,1028941300000,0.0110565712675,-0.00331069761887,0.00505828857422
76,1028951300000,0.0271056313068,-0.0120766824111,0.00343036651611
77,1028961300000,0.00705005787313,-0.00203153467737,-0.0164422988892
78,1028981300000,-0.00852776877582,-0.0033419476822,-0.0146608352661
79,1028991300000,-0.0272258892655,-0.000250870652962,-0.0114812850952
80,1029001300000,0.00308964401484,-0.00503806956112,-0.00643444061279
81,1029021300000,-0.0125455642119,0.00761001883075,-0.00861167907715
82,1029031300000,0.0101614296436,-0.00536774331704,-0.017107963562
83,1029041300000,-0.00421151844785,-0.0108531154692,-0.00105762481689
84,1029051300000,-0.00494314171374,0.00320586399175,0.00173377990723
85,1029071300000,0.00614504842088,-0.00407169573009,-0.0230884552002
86,1029081300000,-0.00493101263419,-0.005724940449,-0.0194816589355
87,1029091300000,-0.00148041557986,0.00344283459708,-0.0129156112671
88,1029101300000,-0.0259786751121,-0.00806513708085,0.0120468139648
89,1029121300000,0.00809695385396,0.0105552813038,-0.00239849090576
90,1029131300000,-0.00394141534343,-0.0035094008781,-0.0133857727051
91,1029141300000,-0.0189134012908,0.00917657930404,-0.0103673934937
92,1029151300000,-0.000461171672214,0.00474637467414,-0.00436401367188
93,1029171300000,-0.0230827983469,-0.0159076564014,-0.0166873931885
94,1029181300000,-0.00927268434316,-9.39035089687e-05,-0.00916576385498
95,1029191300000,-0.00295875128359,-0.00849125813693,-0.00731563568115
96,1029211300000,0.0505086369812,0.0286905262619,0.0078821182251
97,1029221300000,0.0116770640016,0.0166708696634,-0.0256061553955
98,1029231300000,0.0404950454831,-0.0840726718307,-0.0201358795166
99,1029241300000,0.0324204564095,-0.0958379581571,-0.0324544906616
100,1029261300000,0.0551072433591,0.144434511662,0.0350646972656
101,1029271300000,0.466982930899,0.311365991831,-0.285809516907
102,1029281300000,0.217325493693,0.151361227036,0.0653638839722
103,1029291300000,-0.062083568424,0.0889082401991,-0.050820350647
104,1029311300000,-0.723245203495,0.640639185905,0.272253990173
105,1029321300000,-0.267214596272,-0.0804629027843,0.0172777175903
106,1029331300000,0.373123109341,-0.0416139066219,-0.216446876526
107,1029341300000,0.128380894661,-0.134847566485,-0.0862312316895
108,1029361300000,0.33530241251,1.00886821747,0.0348358154297
109,1029371300000,0.165497392416,0.842840969563,-0.00241565704346
110,1029381300000,-0.423422545195,0.536132395267,0.23033618927
111,1029391300000,-0.473097026348,-0.474341362715,0.26798248291
112,1029411300000,-0.535170018673,-0.499022573233,-0.195855140686
113,1029421300000,-0.913845539093,-0.0821972638369,-0.0836820602417
114,1029431300000,0.122845731676,-0.0649047642946,-0.151320457458
115,1029451300000,0.318264484406,-0.00307757873088,0.0139198303223
116,1029461300000,0.134010061622,-0.162111461163,0.150053977966
117,1029471300000,0.202323451638,-0.242091223598,-0.14182472229
118,1029481300000,0.0506177209318,-0.349208623171,0.20604801178
119,1029501300000,0.105566464365,-0.375033199787,0.00014591217041
120,1029511300000,0.259018748999,-0.516520678997,-0.134944915771
121,1029521300000,0.111550837755,-0.300390690565,-0.0898065567017
122,1029531300000,-0.0365340970457,0.0183549188077,0.0272855758667
123,1029551300000,0.174272462726,-0.278095215559,-0.104836463928
124,1029561300000,0.0381987355649,0.237623423338,0.0431518554688
125,1029571300000,-0.134887561202,0.255171209574,-0.0169372558594
126,1029581300000,-0.315207391977,0.0561833493412,0.129166603088
127,1029601300000,-0.166133537889,-0.44209292531,0.0792264938354
128,1029611300000,0.0559111721814,-0.383670091629,-0.0437269210815
129,1029621300000,0.0252964738756,-0.347011774778,-0.0692739486694
130,1029641300000,-0.206936761737,0.221634894609,0.0823736190796
131,1029651300000,0.0713805928826,0.532412111759,-0.0670604705811
132,1029661300000,-0.0363931246102,0.739572942257,-0.0798358917236
133,1029671300000,0.26286444068,0.608843922615,-0.198233604431
134,1029691300000,0.036283005029,-0.165652424097,-0.119246482849
135,1029701300000,-0.156847447157,-0.172929003835,0.125811576843
136,1029711300000,-0.488406360149,0.620785474777,0.437562942505
137,1029721300000,0.148190513253,-0.682077527046,-0.0220260620117
138,1029741300000,-0.0314333699644,-0.089568503201,-0.089015007019
139,1029751300000,0.0932354852557,0.0807407572865,-0.00555324554443
140,1029761300000,0.269403129816,0.111121296883,-0.138306617737
141,1029771300000,0.319095999002,0.19726935029,-0.115495681763
142,1029791300000,-0.0414390675724,0.0588427372277,0.0233793258667
143,1029801300000,-0.464048832655,-0.204102367163,1.0000705719
144,1029811300000,-0.10831849277,0.0257224943489,-0.246793746948
145,1029831300000,-0.203765958548,-0.539775252342,0.0897207260132
146,1029841300000,-0.389022231102,0.296143680811,0.148335456848
147,1029851300000,-0.263207882643,0.813753902912,0.0640869140625
148,1029861300000,0.0272571053356,0.46652752161,-0.0807704925537
149,1029881300000,-0.442143797874,0.642208695412,-0.101137161255
150,1029891300000,1.07097768784,0.154179096222,1.14464473724
151,1029901300000,0.777179479599,-0.47139030695,0.431084632874
152,1029911300000,-0.0500354096293,-0.296554505825,-0.0344982147217
153,1029931300000,-0.30848172307,-0.192705079913,0.201766967773
154,1029941300000,-0.160064578056,-0.793059706688,0.041467666626
155,1029951300000,0.72483587265,-0.0590864792466,-0.368938446045
156,1029961300000,0.508503079414,0.998047292233,-0.254894256592
157,1029981300000,-0.029362142086,-0.0218027494848,0.0235891342163
158,1029991300000,-0.0359704904258,0.0720593556762,-0.00497436523438
159,1030001300000,-0.0403293594718,0.195760607719,-0.0019645690918
160,1030011300000,0.467588603497,0.274908512831,0.619736671448
161,1030031300000,-2.53663516045,-3.60363316536,-0.0585069656372
162,1030041300000,1.21284103394,2.17010760307,-0.307275772095
163,1030051300000,-0.156548246741,-0.865230619907,0.0993719100952
164,1030071300000,0.550098478794,-0.207107260823,-0.26957988739
165,1030081300000,0.353187501431,0.270023584366,-0.207711219788
166,1030091300000,0.141201525927,0.70542883873,-0.104198455811
167,1030101300000,-0.618964791298,0.296949863434,0.301177024841
168,1030121300000,-0.286253809929,-0.209844186902,0.184052467346
169,1030131300000,0.121265918016,0.274247616529,-0.0528707504272
170,1030141300000,0.0496824979782,-0.00861220806837,-0.197862625122
171,1030151300000,-0.393431127071,-0.180680006742,-0.190075874329
172,1030171300000,0.551375329494,0.359573662281,0.108283042908
173,1030181300000,0.0150162773207,-0.157271891832,-0.0298643112183
174,1030191300000,-0.00447656214237,-0.166962966323,0.00758934020996
175,1030201300000,0.0716342628002,0.256672471762,-0.0858335494995
176,1030221300000,-0.852941513062,-0.799898266792,-0.887329101562
177,1030231300000,-0.45265686512,-0.620520293713,0.75461101532
178,1030241300000,0.741131007671,0.320458889008,0.166009902954
179,1030261300000,-0.146167635918,0.0598852410913,-0.285135269165
180,1030271300000,0.11935762316,-0.354407131672,0.0134334564209
181,1030281300000,0.233982250094,0.0132747227326,0.0720062255859
182,1030291300000,0.326080977917,0.175927251577,0.0838756561279
183,1030311300000,-0.222223386168,-0.053712785244,0.0838947296143
184,1030321300000,-0.173069581389,0.257745295763,0.0506763458252
185,1030331300000,-0.0226200576872,-0.0907444879413,-0.00257682800293
186,1030341300000,-0.00356143293902,0.0477411560714,-0.0251922607422
187,1030361300000,0.197225883603,0.0311314351857,-0.0410308837891
188,1030371300000,-0.0767462775111,0.241004303098,-0.0516881942749
189,1030381300000,-0.335847854614,0.499788612127,-0.107287406921
190,1030391300000,-0.367426931858,-0.457674920559,-0.101425170898
191,1030411300000,-0.48389723897,0.0508126318455,0.0508470535278
192,1030421300000,-0.217946320772,-0.218532368541,-0.126074790955
193,1030431300000,-0.127102464437,-0.175545439124,-0.0274419784546
194,1030441300000,-0.320826470852,0.097493223846,-0.00780868530273
195,1030461300000,-0.104268580675,0.261278390884,0.153902053833
196,1030471300000,0.0854592397809,0.317669570446,0.0749893188477
197,1030481300000,0.0145968105644,0.228870585561,-0.0855484008789
198,1030501300000,-0.0988351628184,0.294816374779,0.205563545227
199,1030511300000,-0.193272769451,0.405363410711,0.181898117065
200,1030521300000,-0.139596685767,0.369113504887,-0.116824150085
201,1030531300000,-0.327559113503,0.266101121902,0.318712234497
202,1030551300000,0.499052047729,-0.124899156392,1.84824466705
203,1030561300000,0.470470249653,0.851049304008,-0.431594848633
204,1030571300000,0.489805370569,0.072086930275,-0.567316055298
205,1030581300000,0.377137154341,0.218235000968,0.160159111023
206,1030601300000,0.153625994921,0.121119737625,-0.0264434814453
207,1030611300000,0.00541356299073,0.142952308059,0.0319175720215
208,1030621300000,0.00279157538898,-0.00297203660011,-0.390027999878
209,1030631300000,-0.156621679664,0.123949512839,-0.099419593811
210,1030651300000,-0.00882273353636,0.108360871673,0.439770698547
211,1030661300000,0.0624060034752,0.268117249012,0.318546295166
212,1030671300000,0.0630489811301,0.185741662979,0.127950668335
213,1030691300000,0.0772811323404,0.463378846645,-0.134452819824
214,1030701300000,0.267095386982,0.511269271374,-0.0231504440308
215,1030711300000,0.340137481689,0.578302383423,-0.0839891433716
216,1030721300000,0.226667284966,0.594082355499,-0.247760772705
217,1030741300000,-0.230585962534,0.42244386673,-0.375807762146
218,1030751300000,-0.153507471085,0.228190913796,-0.151205062866
219,1030761300000,-0.169531345367,0.0188047066331,0.225336074829
220,1030771300000,-0.406949818134,-0.0558332540095,0.355381965637
221,1030791300000,-0.511994123459,0.0988088101149,0.082332611084
222,1030801300000,-0.546074211597,0.136781722307,0.0596122741699
223,1030811300000,-0.51223218441,0.279642730951,-0.121716499329
224,1030821300000,-0.38526892662,0.491107821465,-0.0807628631592
225,1030841300000,-0.323898524046,0.389464855194,0.189284324646
226,1030851300000,-0.369640171528,0.441079080105,0.131119728088
227,1030861300000,-0.446076363325,0.413806080818,0.151429176331
228,1030881300000,-0.271607220173,0.403938829899,0.31653213501
229,1030891300000,-0.183544382453,0.637693047523,0.340613365173
230,1030901300000,-0.199385032058,0.744795501232,0.147162437439
231,1030911300000,-0.249290630221,0.781891942024,-0.0401763916016
232,1030931300000,-0.389026045799,0.662897884846,-0.360916137695
233,1030941300000,-0.34527784586,0.511251211166,-0.0842685699463
234,1030951300000,-0.0514019988477,0.518617987633,0.278190612793
235,1030961300000,0.0852885991335,0.616800606251,0.41811466217
236,1030981300000,0.284974098206,0.75386941433,0.459096908569
237,1030991300000,0.26249524951,0.810699343681,0.323056221008
238,1031001300000,0.145034149289,0.653839766979,0.1107006073
239,1031011300000,0.20682053268,0.500387847424,0.104440689087
240,1031031300000,0.0644212961197,0.359012871981,0.0272855758667
241,1031041300000,-0.0539136715233,0.300097107887,-0.207222938538
242,1031051300000,-0.202607601881,0.0164157487452,-0.190370559692
243,1031061300000,-0.105089984834,-0.0865109264851,0.037561416626
244,1031081300000,-0.135150253773,0.136102870107,0.126430511475
245,1031091300000,-0.184848189354,0.0289617814124,0.129458427429
246,1031101300000,-0.22494341433,-0.0948293507099,0.107353210449
247,1031121300000,-0.375982433558,-0.106961116195,-0.0779590606689
248,1031131300000,-0.2943983078,-0.0993373021483,-0.0847148895264
249,1031141300000,-0.0356554724276,0.253847837448,-0.22444152832
250,1031151300000,0.256158798933,0.647811293602,-0.239266395569
251,1031171300000,-0.0894602760673,0.153800919652,-0.14617729187
252,1031181300000,-0.224893793464,-0.0925667360425,-0.0194959640503
253,1031191300000,-0.129615738988,0.0448564998806,0.0102424621582
254,1031201300000,-0.106571570039,-0.0308827273548,0.0693664550781
255,1031221300000,-0.0354869365692,-0.106612719595,0.10396194458
256,1031231300000,-0.0618982985616,-0.110946312547,-0.102725028992
257,1031241300000,0.209254726768,0.0841370671988,-0.0340881347656
258,1031251300000,0.383383303881,0.396349966526,-0.100234985352
259,1031271300000,0.498671025038,0.585614264011,-0.473292350769
260,1031281300000,0.443342596292,0.621924757957,-0.555076599121
261,1031291300000,0.422110140324,0.459284484386,-0.468065261841
262,1031311300000,0.248776331544,0.350808024406,-0.374960899353
263,1031321300000,0.193529188633,0.203744620085,-0.335645675659
264,1031331300000,0.216498762369,0.262498706579,-0.224637031555
265,1031341300000,0.299464374781,0.330419808626,-0.0940580368042
266,1031361300000,0.132381275296,0.407011568546,-0.258762359619
267,1031371300000,0.0795455500484,0.642520964146,-0.522673606873
268,1031381300000,0.0206889584661,0.570820450783,-0.54711151123
269,1031391300000,-0.139623969793,0.400140047073,-0.442677497864
270,1031411300000,-0.430412352085,-0.0664498656988,0.101450920105
271,1031421300000,-0.395008832216,-0.249443650246,0.288646697998
272,1031431300000,-0.472841888666,-0.106493920088,0.330877304077
273,1031441300000,-0.3754093647,-0.120828151703,0.147953033447
274,1031461300000,-0.49116769433,0.000622472725809,-0.31884765625
275,1031471300000,-0.466286897659,-0.134557023644,-0.234175682068
276,1031481300000,-0.453310191631,-0.0653267800808,-0.228530883789
277,1031501300000,-0.0238798912615,0.469222724438,-0.160688400269
278,1031511300000,-0.0116207525134,0.429948240519,-0.0467138290405
279,1031521300000,-0.150831609964,0.348768234253,-0.0894899368286
280,1031531300000,-0.325713217258,0.0878492370248,-0.0528049468994
281,1031551300000,-0.312200665474,-0.267705798149,0.049955368042
282,1031561300000,-0.142009481788,-0.098673582077,0.0982761383057
283,1031571300000,0.00762215908617,0.0144164077938,0.116971969604
284,1031581300000,0.0167707204819,-0.008540507406,0.0543594360352
285,1031601300000,-0.108221568167,0.0757823213935,-0.266589164734
286,1031611300000,0.0260492321104,0.425821810961,-0.449464797974
287,1031621300000,0.0799015834928,0.65950948,-0.512310028076
288,1031631300000,0.0640987753868,0.540315449238,-0.269304275513
289,1031651300000,-0.0970055833459,0.146001234651,0.249380111694
290,1031661300000,-0.254781246185,0.0032349023968,0.283987045288
291,1031671300000,-0.389794051647,-0.118395149708,0.328014373779
292,1031681300000,-0.425121456385,-0.25861659646,0.40198135376
293,1031701300000,-0.419766455889,-0.190380915999,0.394701957703
294,1031711300000,-0.197220683098,0.123842947185,0.272750854492
295,1031721300000,-0.165237948298,0.133541435003,0.164441108704
296,1031731300000,-0.335327535868,-0.0862756967545,0.138543128967
297,1031751300000,-0.581623494625,-0.301725238562,0.251576423645
298,1031761300000,-0.620096564293,-0.381287842989,0.34626865387
299,1031771300000,-0.667875885963,-0.450126081705,0.402283668518
300,1031791300000,-0.6106351614,-0.668310582638,0.390966415405
301,1031801300000,-0.571017444134,-0.54079324007,0.0679912567139
302,1031811300000,-0.488442271948,-0.358959674835,-0.138813018799
303,1031821300000,-0.395929068327,-0.29009488225,-0.159825325012
304,1031841300000,-0.243610054255,-0.0422572270036,-0.286382675171
305,1031851300000,-0.242945879698,-0.148862838745,-0.210270881653
306,1031861300000,-0.169035047293,-0.123390100896,-0.201310157776
307,1031871300000,-0.152234703302,-0.083111718297,-0.171440124512
308,1031891300000,0.0459495000541,0.201249793172,0.00272464752197
309,1031901300000,0.0598677024245,0.107627034187,0.165046691895
310,1031911300000,0.00206590909511,-0.120150737464,0.360908508301
311,1031931300000,-0.0593094043434,-0.170751154423,0.322196960449
